logged_at_ts,price,direction,entry,stop,target,rr,reason
1785063645421,75.08,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785067247146,74.91,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785070847709,74.83,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785074539369,74.89,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785078119621,75.0,short,75.07266666666666,75.48730952380951,73.81133333333334,3.0419753086419985,
1785081644204,75.44,,,,,,Long signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785085243297,75.48,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785088926281,75.34,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785092445294,75.35,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785096144966,75.29,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785099736450,75.3,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785103248304,75.6,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785106932465,76.67,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785110448461,76.73,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785114049584,76.28,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785117653828,76.49,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785121260564,76.4,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785124943572,76.37,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785128450689,76.27,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785132151626,76.53,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785135652846,76.7,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785139250662,76.43,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785142855175,76.26,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785146452126,76.45,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785150055235,76.57,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785153656866,76.47,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785157257609,76.81,,,,,,Long signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785160852636,76.87,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785164454200,75.42,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785168054601,75.22,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785171656959,75.9,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785175271690,75.86,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785178851585,75.55,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785182452912,75.94,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785186057998,75.93,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785189652128,75.57,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785193245652,74.02,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785196849600,74.16,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785200451260,73.66,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785204053244,73.15,short,73.738,74.998,71.848,1.4999999999999944,
1785207644799,73.32,short,73.8865,75.10042857142857,72.06560714285715,1.5,
1785211253583,73.23,short,73.7565,74.88471428571428,72.06417857142857,1.5000000000000127,
1785214846103,73.16,short,73.6015,74.54757142857143,72.18239285714286,1.5,
1785218457668,73.2,short,73.63250000000001,74.55928571428572,72.24232142857144,1.4999999999999922,
1785222055161,73.39,short,73.7985,74.67385714285714,72.4854642857143,1.4999999999999918,
1785225658788,73.24,short,73.64399999999999,74.50971428571428,72.34542857142857,1.4999999999999836,
1785229258776,73.31,short,73.6925,74.51214285714285,72.46303571428571,1.5000000000000087,
1785232853675,73.21,short,73.5795,74.3712857142857,72.39182142857143,1.5,
1785236452156,73.11,short,73.4725,74.2492857142857,72.30732142857143,1.500000000000009,
1785240070780,73.14,short,73.5035,74.28242857142857,72.33510714285715,1.5,
1785243663245,73.34,,,,,,"Risk:reward is 0.95, below the 1.5 threshold — sitting out this hour."
1785247257429,72.66,,,,,,"Risk:reward is 1.01, below the 1.5 threshold — sitting out this hour."
1785250854463,73.36,,,,,,"Risk:reward is 0.93, below the 1.5 threshold — sitting out this hour."
1785254455852,74.29,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785258053919,74.37,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785261648186,73.78,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785265247978,73.84,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785268857978,74.28,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785272450477,74.0,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785276051474,74.09,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785279656380,73.4,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785283256161,73.78,,,,,,"Risk:reward is 1.24, below the 1.5 threshold — sitting out this hour."
1785286845070,73.74,,,,,,"Risk:reward is 1.18, below the 1.5 threshold — sitting out this hour."
1785290450897,73.22,,,,,,"Risk:reward is 0.65, below the 1.5 threshold — sitting out this hour."
1785294048378,73.65,,,,,,"Risk:reward is 1.06, below the 1.5 threshold — sitting out this hour."
1785297649116,73.03,,,,,,"Risk:reward is 0.48, below the 1.5 threshold — sitting out this hour."
1785301258921,73.4,,,,,,"Risk:reward is 0.97, below the 1.5 threshold — sitting out this hour."
1785304853407,73.63,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785308450553,74.02,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785312054227,74.21,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785315650536,73.9,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785319252339,74.08,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785322849346,73.86,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785326450119,73.91,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785330055233,73.49,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785333659898,73.68,,,,,,"Risk:reward is 1.45, below the 1.5 threshold — sitting out this hour."
1785337265161,73.23,,,,,,"Risk:reward is 0.86, below the 1.5 threshold — sitting out this hour."
1785340855905,73.09,,,,,,"Risk:reward is 0.71, below the 1.5 threshold — sitting out this hour."
1785344462034,73.24,,,,,,"Risk:reward is 0.94, below the 1.5 threshold — sitting out this hour."
1785348048339,73.9,short,74.25533333333333,75.04283333333332,72.88933333333333,1.7346031746031867,
1785351653710,74.21,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785355249034,72.7,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785358851345,72.61,short,73.0655,74.04157142857143,71.60139285714286,1.5,
1785362449971,73.14,,,,,,"Risk:reward is 0.82, below the 1.5 threshold — sitting out this hour."
1785366047306,73.59,,,,,,"Risk:reward is 1.25, below the 1.5 threshold — sitting out this hour."
1785369658637,73.63,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785373246603,73.25,,,,,,"ADX 19.4 is below 20.0 — market looks flat/choppy, sitting out."
1785376845931,73.97,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785380452291,73.79,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785384054967,73.66,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785387657525,73.48,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785391253161,73.65,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785394854115,73.49,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785398451592,73.38,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785402055601,73.76,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785405657542,73.99,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785409255746,73.86,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785412851434,74.18,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785416454372,74.35,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785420055011,74.64,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785423654350,74.6,,,,,,"ADX 13.7 is below 20.0 — market looks flat/choppy, sitting out."
1785427252531,74.62,,,,,,"ADX 14.6 is below 20.0 — market looks flat/choppy, sitting out."
1785430854092,74.54,,,,,,"ADX 15.5 is below 20.0 — market looks flat/choppy, sitting out."
1785434456376,74.71,,,,,,"ADX 16.5 is below 20.0 — market looks flat/choppy, sitting out."
1785438049574,74.49,,,,,,"ADX 17.6 is below 20.0 — market looks flat/choppy, sitting out."
1785441653900,74.73,,,,,,"ADX 18.6 is below 20.0 — market looks flat/choppy, sitting out."
1785445247564,74.45,,,,,,"ADX 19.7 is below 20.0 — market looks flat/choppy, sitting out."
1785448849682,74.46,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785452445405,74.7,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785456050810,74.45,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785459647827,74.46,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785463246968,74.37,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785466850872,74.11,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785470457220,74.1,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785474046204,73.79,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785477656797,74.2,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785481251418,74.06,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785484848916,73.62,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785488448901,73.61,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785492049833,73.45,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785495656334,73.53,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785499255776,73.52,,,,,,"Risk:reward is 0.75, below the 1.5 threshold — sitting out this hour."
1785502849467,73.6,,,,,,"Risk:reward is 0.88, below the 1.5 threshold — sitting out this hour."
1785506448549,73.24,short,73.5645,74.25985714285714,72.52146428571429,1.4999999999999796,
1785510057968,73.0,,,,,,"Risk:reward is 0.80, below the 1.5 threshold — sitting out this hour."
1785513658662,73.07,,,,,,"Risk:reward is 0.88, below the 1.5 threshold — sitting out this hour."
1785517253153,73.27,,,,,,"Risk:reward is 0.52, below the 1.5 threshold — sitting out this hour."
1785520849622,73.32,,,,,,"ADX 19.5 is below 20.0 — market looks flat/choppy, sitting out."
1785524447951,73.08,,,,,,"ADX 19.5 is below 20.0 — market looks flat/choppy, sitting out."
1785528183999,73.05,,,,,,"ADX 19.6 is below 20.0 — market looks flat/choppy, sitting out."
1785531662388,72.92,,,,,,"ADX 19.7 is below 20.0 — market looks flat/choppy, sitting out."
1785535273214,72.68,,,,,,"Risk:reward is 0.76, below the 1.5 threshold — sitting out this hour."
1785538941876,72.79,short,73.0865,73.72185714285715,72.13346428571428,1.5,
1785542531901,72.82,short,73.109,73.72828571428572,72.18007142857141,1.5,
1785546182607,72.97,,,,,,"Risk:reward is 0.53, below the 1.5 threshold — sitting out this hour."
1785549765342,72.99,,,,,,"Risk:reward is 0.61, below the 1.5 threshold — sitting out this hour."
1785553250562,73.04,,,,,,"Risk:reward is 0.74, below the 1.5 threshold — sitting out this hour."
1785556953376,73.01,,,,,,"Risk:reward is 0.75, below the 1.5 threshold — sitting out this hour."
1785560549059,73.13,,,,,,"Risk:reward is 1.08, below the 1.5 threshold — sitting out this hour."
1785564134660,72.91,,,,,,"Risk:reward is 0.65, below the 1.5 threshold — sitting out this hour."
1785567649340,72.95,,,,,,"Risk:reward is 0.77, below the 1.5 threshold — sitting out this hour."
1785571250481,72.93,,,,,,"Risk:reward is 0.74, below the 1.5 threshold — sitting out this hour."
1785574850731,73.0,,,,,,"Risk:reward is 0.96, below the 1.5 threshold — sitting out this hour."
1785578609487,72.8,,,,,,"Risk:reward is 0.47, below the 1.5 threshold — sitting out this hour."
1785582048370,72.8,,,,,,"Risk:reward is 0.53, below the 1.5 threshold — sitting out this hour."
1785585731759,72.85,,,,,,"Risk:reward is 0.73, below the 1.5 threshold — sitting out this hour."
1785589371050,72.9,,,,,,"Risk:reward is 0.93, below the 1.5 threshold — sitting out this hour."
1785592950142,72.94,,,,,,"Risk:reward is 1.08, below the 1.5 threshold — sitting out this hour."
1785596453584,72.99,,,,,,"Risk:reward is 1.31, below the 1.5 threshold — sitting out this hour."
1785600057793,72.75,,,,,,"Risk:reward is 0.48, below the 1.5 threshold — sitting out this hour."
1785603769681,72.66,short,72.8115,73.13614285714286,72.32453571428572,1.4999999999999563,
1785607375057,71.88,,,,,,"Risk:reward is 1.17, below the 1.5 threshold — sitting out this hour."
1785610847592,71.04,,,,,,"Risk:reward is 1.41, below the 1.5 threshold — sitting out this hour."
1785614528782,71.22,,,,,,"Risk:reward is 0.86, below the 1.5 threshold — sitting out this hour."
1785618158908,71.51,,,,,,"Risk:reward is 1.22, below the 1.5 threshold — sitting out this hour."
1785621834273,71.8,,,,,,"Risk:reward is 0.91, below the 1.5 threshold — sitting out this hour."
1785625391307,71.86,,,,,,"Risk:reward is 0.57, below the 1.5 threshold — sitting out this hour."
1785628971399,71.9,,,,,,"Risk:reward is 0.86, below the 1.5 threshold — sitting out this hour."
1785632590042,72.07,,,,,,"Risk:reward is 1.08, below the 1.5 threshold — sitting out this hour."
1785636129344,72.6,,,,,,"Risk:reward is 0.47, below the 1.5 threshold — sitting out this hour."
1785639649162,73.09,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785643431337,73.15,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785647097923,73.49,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785650883185,73.55,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785654053367,73.41,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785657653393,73.43,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785661250540,73.15,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785664852630,73.34,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785668449416,73.23,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785672099294,72.95,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785675652220,72.85,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785679258252,72.92,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785682922016,73.05,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785686572806,72.98,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785690044580,73.1,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785693647750,73.27,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785697252518,73.52,,,,,,"ADX 17.3 is below 20.0 — market looks flat/choppy, sitting out."
1785700850243,73.69,,,,,,"ADX 17.6 is below 20.0 — market looks flat/choppy, sitting out."
1785704454386,73.65,,,,,,"ADX 17.9 is below 20.0 — market looks flat/choppy, sitting out."
1785708051071,73.96,,,,,,"ADX 19.4 is below 20.0 — market looks flat/choppy, sitting out."
1785711654749,73.61,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785715252067,73.58,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785718851476,73.19,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785722456944,72.97,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785726054049,72.99,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785729650629,72.87,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785733252746,72.81,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785736910899,72.88,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785740454413,72.55,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785744061812,72.47,,,,,,"ADX 16.8 is below 20.0 — market looks flat/choppy, sitting out."
1785747656034,72.33,,,,,,"ADX 18.2 is below 20.0 — market looks flat/choppy, sitting out."
1785751256473,72.69,,,,,,"ADX 18.6 is below 20.0 — market looks flat/choppy, sitting out."
1785754853207,72.57,,,,,,"ADX 19.0 is below 20.0 — market looks flat/choppy, sitting out."
1785758456649,72.4,,,,,,"ADX 19.6 is below 20.0 — market looks flat/choppy, sitting out."
1785762049995,72.38,,,,,,"Risk:reward is 1.42, below the 1.5 threshold — sitting out this hour."
1785765649423,73.23,,,,,,"ADX 19.2 is below 20.0 — market looks flat/choppy, sitting out."
1785769250071,73.75,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785772850198,73.57,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785776456985,73.39,,,,,,"ADX 18.7 is below 20.0 — market looks flat/choppy, sitting out."
1785780052141,73.66,,,,,,"ADX 18.2 is below 20.0 — market looks flat/choppy, sitting out."
1785783649902,73.93,,,,,,"ADX 18.7 is below 20.0 — market looks flat/choppy, sitting out."
1785787256576,73.98,,,,,,"ADX 19.1 is below 20.0 — market looks flat/choppy, sitting out."
1785790857441,73.82,,,,,,"ADX 19.0 is below 20.0 — market looks flat/choppy, sitting out."
1785794457276,73.68,,,,,,"ADX 18.5 is below 20.0 — market looks flat/choppy, sitting out."
1785798046706,73.51,,,,,,"ADX 17.2 is below 20.0 — market looks flat/choppy, sitting out."
1785801654249,73.52,,,,,,"ADX 16.0 is below 20.0 — market looks flat/choppy, sitting out."
1785805253697,73.04,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785808854189,73.73,,,,,,"ADX 15.0 is below 20.0 — market looks flat/choppy, sitting out."
1785812450943,73.83,,,,,,"ADX 14.4 is below 20.0 — market looks flat/choppy, sitting out."
1785816050494,73.65,,,,,,"ADX 13.6 is below 20.0 — market looks flat/choppy, sitting out."
1785819647064,73.79,,,,,,"ADX 12.9 is below 20.0 — market looks flat/choppy, sitting out."
1785823248838,73.71,,,,,,"ADX 12.3 is below 20.0 — market looks flat/choppy, sitting out."
1785826849505,73.4,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785830458936,73.64,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785834060024,73.32,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785837650191,73.26,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785841257673,73.57,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785844854682,73.9,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785848453023,73.78,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785852051374,73.6,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785855657419,73.78,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785859257082,73.95,,,,,,"ADX 10.2 is below 20.0 — market looks flat/choppy, sitting out."
1785862860604,73.68,,,,,,"ADX 9.8 is below 20.0 — market looks flat/choppy, sitting out."
1785866449280,73.74,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785870051338,74.13,,,,,,"ADX 10.6 is below 20.0 — market looks flat/choppy, sitting out."
1785873771238,74.15,,,,,,"ADX 11.2 is below 20.0 — market looks flat/choppy, sitting out."
1785877381461,74.23,,,,,,"ADX 10.9 is below 20.0 — market looks flat/choppy, sitting out."
1785880987764,74.09,,,,,,"ADX 10.7 is below 20.0 — market looks flat/choppy, sitting out."
1785884445212,74.06,,,,,,"ADX 10.3 is below 20.0 — market looks flat/choppy, sitting out."
1785888061803,73.71,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785891655439,73.47,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785895253068,74.06,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785898858739,74.17,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785902451670,73.75,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785906051982,73.76,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785909786124,74.11,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785913256790,73.96,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785916855868,73.94,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785920447466,74.03,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785924051600,73.98,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785927657934,73.82,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785931253167,73.75,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785934851087,74.02,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785938453722,73.93,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785942050007,73.92,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785945649517,73.9,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785949251262,74.24,,,,,,"ADX 6.9 is below 20.0 — market looks flat/choppy, sitting out."
1785952849037,74.51,,,,,,"ADX 7.3 is below 20.0 — market looks flat/choppy, sitting out."
1785956446623,74.49,,,,,,"ADX 8.1 is below 20.0 — market looks flat/choppy, sitting out."
1785960057911,74.43,,,,,,"ADX 8.8 is below 20.0 — market looks flat/choppy, sitting out."
1785963645755,74.34,,,,,,"ADX 9.1 is below 20.0 — market looks flat/choppy, sitting out."
1785967247599,74.08,,,,,,"ADX 8.6 is below 20.0 — market looks flat/choppy, sitting out."
1785970849297,73.97,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785974454552,73.99,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785978048738,74.02,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785981654745,73.71,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785985248504,73.5,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785988847623,73.45,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785992454668,73.81,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785996049906,74.19,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785999650533,74.01,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786003250149,73.84,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786006854325,73.95,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786010449672,73.27,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786014047940,73.28,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786017648173,73.41,,,,,,"ADX 10.7 is below 20.0 — market looks flat/choppy, sitting out."
1786021252357,73.1,,,,,,"ADX 11.1 is below 20.0 — market looks flat/choppy, sitting out."
1786024848983,73.2,,,,,,"ADX 12.2 is below 20.0 — market looks flat/choppy, sitting out."
1786028448602,73.43,,,,,,"ADX 12.3 is below 20.0 — market looks flat/choppy, sitting out."
1786057618121,72.64,,,,,,"ADX 18.0 is below 20.0 — market looks flat/choppy, sitting out."
1786060855134,72.64,,,,,,"ADX 19.7 is below 20.0 — market looks flat/choppy, sitting out."
1786064455750,72.62,,,,,,"Risk:reward is 1.09, below the 1.5 threshold — sitting out this hour."
1786068050785,72.7,,,,,,"Risk:reward is 0.58, below the 1.5 threshold — sitting out this hour."
1786071652021,72.66,,,,,,"Risk:reward is 0.61, below the 1.5 threshold — sitting out this hour."
1786075255652,72.58,,,,,,"Risk:reward is 0.48, below the 1.5 threshold — sitting out this hour."
1786078857642,72.64,,,,,,"Risk:reward is 0.61, below the 1.5 threshold — sitting out this hour."
1786082452839,72.82,,,,,,"Risk:reward is 0.97, below the 1.5 threshold — sitting out this hour."
1786086050359,72.8,,,,,,"Risk:reward is 0.92, below the 1.5 threshold — sitting out this hour."
1786089650996,72.87,,,,,,"Risk:reward is 1.06, below the 1.5 threshold — sitting out this hour."
1786093251685,73.15,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786096850917,73.58,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786100448902,73.5,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786104048981,73.58,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786107653606,73.86,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786111251078,74.09,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786114861825,73.69,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786118463160,73.86,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786122055843,73.54,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786125653288,73.39,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786129250437,73.38,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786132849472,73.98,,,,,,Long signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786136448738,73.8,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786140052676,73.62,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786143646859,73.61,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786147259112,73.63,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786150860785,73.69,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786154458184,73.85,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786158049339,73.82,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786161648133,74.81,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786165245270,74.61,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786168849250,74.62,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786172452486,74.67,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
