logged_at_ts,price,direction,entry,stop,target,rr,reason
1785038542433,1881.46,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785042127159,1885.39,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785045647891,1882.57,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785049316059,1884.07,,,,,,Long signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785052847980,1880.98,long,1877.079,1868.7197142857142,1889.6179285714286,1.5,
1785056492417,1880.68,long,1876.8605,1868.6758571428572,1889.1374642857143,1.500000000000014,
1785060221517,1882.87,long,1878.9424999999999,1870.5264285714284,1891.566607142857,1.4999999999999865,
1785063644752,1885.18,long,1881.1905000000002,1872.6415714285715,1894.013892857143,1.4999999999999867,
1785067246615,1884.98,long,1881.263,1873.298,1893.2105,1.5000000000000142,
1785070847161,1885.51,long,1881.6095,1873.2512857142858,1894.1468214285715,1.5000000000000135,
1785074538679,1885.75,long,1881.6305,1872.8029999999999,1894.87175,1.4999999999999871,
1785078118442,1897.81,,,,,,"Risk:reward is 0.65, below the 1.5 threshold — sitting out this hour."
1785081643510,1913.71,,,,,,"Risk:reward is 0.74, below the 1.5 threshold — sitting out this hour."
1785085242620,1915.55,,,,,,"Risk:reward is 0.56, below the 1.5 threshold — sitting out this hour."
1785088925743,1910.44,,,,,,"Risk:reward is 0.97, below the 1.5 threshold — sitting out this hour."
1785092444589,1913.63,,,,,,"Risk:reward is 0.71, below the 1.5 threshold — sitting out this hour."
1785096144243,1913.45,,,,,,"Risk:reward is 0.69, below the 1.5 threshold — sitting out this hour."
1785099735881,1912.77,,,,,,"Risk:reward is 0.72, below the 1.5 threshold — sitting out this hour."
1785103247573,1925.19,,,,,,"Risk:reward is 0.74, below the 1.5 threshold — sitting out this hour."
1785106931782,1948.9,,,,,,"Risk:reward is 0.66, below the 1.5 threshold — sitting out this hour."
1785110447811,1953.75,,,,,,"Risk:reward is 1.16, below the 1.5 threshold — sitting out this hour."
1785114049019,1941.52,,,,,,"Risk:reward is 1.09, below the 1.5 threshold — sitting out this hour."
1785117653207,1947.49,,,,,,"Risk:reward is 0.66, below the 1.5 threshold — sitting out this hour."
1785121247854,1942.55,,,,,,"Risk:reward is 0.88, below the 1.5 threshold — sitting out this hour."
1785124942844,1948.8,,,,,,"Risk:reward is 0.55, below the 1.5 threshold — sitting out this hour."
1785128449973,1952.55,,,,,,"Risk:reward is 1.06, below the 1.5 threshold — sitting out this hour."
1785132151029,1964.34,,,,,,"Risk:reward is 0.56, below the 1.5 threshold — sitting out this hour."
1785135652304,1967.6,,,,,,"Risk:reward is 1.22, below the 1.5 threshold — sitting out this hour."
1785139250012,1963.51,,,,,,"Risk:reward is 0.66, below the 1.5 threshold — sitting out this hour."
1785142854465,1963.0,,,,,,"Risk:reward is 0.69, below the 1.5 threshold — sitting out this hour."
1785146451525,1964.23,,,,,,"Risk:reward is 0.62, below the 1.5 threshold — sitting out this hour."
1785150054677,1966.59,,,,,,"Risk:reward is 0.54, below the 1.5 threshold — sitting out this hour."
1785153656283,1958.8,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785157257019,1956.64,,,,,,Long signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785160852039,1959.98,,,,,,"Risk:reward is 0.93, below the 1.5 threshold — sitting out this hour."
1785164453463,1931.45,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785168053955,1926.73,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785171656167,1939.7,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785175271067,1942.84,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785178851037,1938.27,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785182452413,1947.49,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785186057272,1945.87,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785189651563,1941.23,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785193244955,1892.63,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785196848889,1891.55,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785200450548,1877.94,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785204052567,1874.98,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785207644100,1874.85,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785211252838,1880.28,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785214845404,1878.35,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785218456940,1882.15,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785222054605,1887.52,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785225658115,1882.76,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785229258134,1883.49,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785232852933,1875.34,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785236451568,1877.7,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785240070218,1875.78,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785243662531,1891.39,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785247256854,1872.94,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785250853710,1887.72,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785254455146,1918.89,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785258053171,1924.74,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785261647644,1900.9,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785265247403,1910.32,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785268857319,1921.19,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785272449765,1917.51,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785276050894,1923.13,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785279655500,1910.86,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785283255433,1921.15,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785286844428,1916.26,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785290450368,1904.63,,,,,,"ADX 19.2 is below 20.0 — market looks flat/choppy, sitting out."
1785294047677,1910.19,,,,,,"ADX 19.1 is below 20.0 — market looks flat/choppy, sitting out."
1785297648421,1891.95,,,,,,"ADX 19.6 is below 20.0 — market looks flat/choppy, sitting out."
1785301258285,1904.56,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785304852778,1911.45,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785308449856,1919.18,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785312053533,1923.48,,,,,,"ADX 19.0 is below 20.0 — market looks flat/choppy, sitting out."
1785315649868,1914.23,,,,,,"ADX 18.4 is below 20.0 — market looks flat/choppy, sitting out."
1785319251800,1921.22,,,,,,"ADX 17.9 is below 20.0 — market looks flat/choppy, sitting out."
1785322848663,1910.96,,,,,,"ADX 17.8 is below 20.0 — market looks flat/choppy, sitting out."
1785326449434,1914.16,,,,,,"ADX 17.7 is below 20.0 — market looks flat/choppy, sitting out."
1785330054508,1904.32,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785333659341,1908.52,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785337264637,1894.31,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785340855292,1891.21,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785344461426,1894.46,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785348047666,1915.45,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785351652961,1919.59,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785355248365,1887.78,,,,,,"ADX 19.3 is below 20.0 — market looks flat/choppy, sitting out."
1785358850429,1883.29,,,,,,"ADX 18.2 is below 20.0 — market looks flat/choppy, sitting out."
1785362449307,1897.73,,,,,,"ADX 17.1 is below 20.0 — market looks flat/choppy, sitting out."
1785366046679,1906.34,,,,,,"ADX 16.9 is below 20.0 — market looks flat/choppy, sitting out."
1785369658099,1909.77,,,,,,"ADX 16.9 is below 20.0 — market looks flat/choppy, sitting out."
1785373245434,1897.37,,,,,,"ADX 16.1 is below 20.0 — market looks flat/choppy, sitting out."
1785376845243,1915.99,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785380451672,1910.19,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785384054169,1909.19,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785387656941,1901.26,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785391252009,1905.51,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785394853393,1900.34,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785398450841,1902.38,,,,,,"ADX 11.8 is below 20.0 — market looks flat/choppy, sitting out."
1785402055054,1913.99,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785405657035,1917.26,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785409255050,1917.28,,,,,,"ADX 13.2 is below 20.0 — market looks flat/choppy, sitting out."
1785412850902,1922.28,,,,,,"ADX 14.2 is below 20.0 — market looks flat/choppy, sitting out."
1785416453736,1924.26,,,,,,"ADX 15.1 is below 20.0 — market looks flat/choppy, sitting out."
1785420054462,1928.79,,,,,,"ADX 16.6 is below 20.0 — market looks flat/choppy, sitting out."
1785423653779,1916.67,,,,,,"ADX 17.5 is below 20.0 — market looks flat/choppy, sitting out."
1785427251819,1918.18,,,,,,"ADX 18.3 is below 20.0 — market looks flat/choppy, sitting out."
1785430853499,1918.44,,,,,,"ADX 19.2 is below 20.0 — market looks flat/choppy, sitting out."
1785434455703,1919.84,,,,,,"Risk:reward is 0.74, below the 1.5 threshold — sitting out this hour."
1785438048126,1915.49,,,,,,"Risk:reward is 1.01, below the 1.5 threshold — sitting out this hour."
1785441652980,1922.85,,,,,,"Risk:reward is 0.59, below the 1.5 threshold — sitting out this hour."
1785445246835,1920.77,,,,,,"Risk:reward is 0.73, below the 1.5 threshold — sitting out this hour."
1785448849109,1917.84,,,,,,"Risk:reward is 0.92, below the 1.5 threshold — sitting out this hour."
1785452444713,1924.8,,,,,,"Risk:reward is 0.63, below the 1.5 threshold — sitting out this hour."
1785456050109,1917.53,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785459647124,1916.16,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785463246299,1909.59,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785466850174,1903.44,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785470456504,1907.83,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785474045501,1905.02,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785477656183,1905.39,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785481250696,1901.75,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785484848178,1889.11,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785488448208,1889.55,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785492049247,1882.83,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785495655658,1886.05,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785499255127,1883.71,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785502848794,1882.02,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785506447919,1866.43,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785510057288,1859.39,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785513658049,1862.01,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785517252396,1863.8,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785520849054,1874.06,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785524447334,1870.91,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1785528183451,1867.3,,,,,,"Risk:reward is 0.69, below the 1.5 threshold — sitting out this hour."
1785531661312,1861.42,short,1870.3045,1889.3427142857142,1841.7471785714285,1.5,
1785535268599,1860.94,,,,,,"Risk:reward is 0.47, below the 1.5 threshold — sitting out this hour."
1785538941282,1860.51,,,,,,"Risk:reward is 1.19, below the 1.5 threshold — sitting out this hour."
1785542531363,1861.69,,,,,,"Risk:reward is 0.54, below the 1.5 threshold — sitting out this hour."
1785546181811,1863.99,,,,,,"Risk:reward is 0.68, below the 1.5 threshold — sitting out this hour."
1785549764659,1865.96,,,,,,"Risk:reward is 0.79, below the 1.5 threshold — sitting out this hour."
1785553250013,1867.18,,,,,,"Risk:reward is 0.86, below the 1.5 threshold — sitting out this hour."
1785556952724,1868.99,,,,,,"Risk:reward is 1.06, below the 1.5 threshold — sitting out this hour."
1785560548339,1868.68,,,,,,"Risk:reward is 1.14, below the 1.5 threshold — sitting out this hour."
1785564133927,1866.65,,,,,,"Risk:reward is 0.99, below the 1.5 threshold — sitting out this hour."
1785567648717,1869.49,,,,,,"Risk:reward is 1.30, below the 1.5 threshold — sitting out this hour."
1785571249928,1868.94,,,,,,"Risk:reward is 1.35, below the 1.5 threshold — sitting out this hour."
1785574850144,1868.35,,,,,,"Risk:reward is 1.39, below the 1.5 threshold — sitting out this hour."
1785578608881,1867.16,,,,,,"Risk:reward is 1.30, below the 1.5 threshold — sitting out this hour."
1785582047818,1866.41,,,,,,"Risk:reward is 1.26, below the 1.5 threshold — sitting out this hour."
1785585731048,1866.15,,,,,,"Risk:reward is 1.28, below the 1.5 threshold — sitting out this hour."
1785589369625,1868.16,short,1870.8075000000001,1876.4807142857144,1861.1442857142858,1.7033050047214393,
1785592949436,1868.32,short,1870.868,1876.328,1861.1442857142858,1.780900052328577,
1785596453025,1874.2,short,1876.78,1882.3085714285714,1861.1442857142858,2.8281653746769546,
1785600057052,1869.14,short,1871.8475,1877.6492857142857,1861.1442857142858,1.8448137888581249,
1785603769131,1867.99,short,1870.9,1877.1357142857144,1861.1442857142858,1.5644902634593345,
1785607374059,1861.17,,,,,,"Risk:reward is 0.55, below the 1.5 threshold — sitting out this hour."
1785610846646,1835.73,short,1841.056,1852.4688571428571,1820.77,1.7774690199023788,
1785614527464,1836.23,,,,,,"Risk:reward is 0.75, below the 1.5 threshold — sitting out this hour."
1785618158168,1837.32,,,,,,"Risk:reward is 0.90, below the 1.5 threshold — sitting out this hour."
1785621833614,1844.82,,,,,,"Risk:reward is 1.39, below the 1.5 threshold — sitting out this hour."
1785625390599,1846.43,,,,,,"Risk:reward is 0.52, below the 1.5 threshold — sitting out this hour."
1785628970771,1844.06,,,,,,"Risk:reward is 1.30, below the 1.5 threshold — sitting out this hour."
1785632589503,1845.87,,,,,,"Risk:reward is 0.59, below the 1.5 threshold — sitting out this hour."
1785636128645,1856.01,,,,,,"Risk:reward is 1.27, below the 1.5 threshold — sitting out this hour."
1785639648581,1875.99,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785643430726,1876.53,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785647097302,1880.0,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785650882460,1875.56,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785654052691,1876.81,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785657652718,1875.35,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785661249974,1867.33,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785664851972,1869.99,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785668448728,1867.54,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785672098573,1851.9,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785675651454,1855.84,,,,,,"Risk:reward is 0.79, below the 1.5 threshold — sitting out this hour."
1785679257711,1854.0,,,,,,"Risk:reward is 0.70, below the 1.5 threshold — sitting out this hour."
1785682921372,1854.01,,,,,,"Risk:reward is 0.74, below the 1.5 threshold — sitting out this hour."
1785686572038,1857.87,,,,,,"Risk:reward is 1.05, below the 1.5 threshold — sitting out this hour."
1785690043847,1862.16,,,,,,"Risk:reward is 1.49, below the 1.5 threshold — sitting out this hour."
1785693647167,1867.72,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785697251966,1875.25,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785700849666,1881.3,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785704453772,1882.77,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785708050375,1889.55,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785711654009,1881.12,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785715251421,1884.16,,,,,,Long signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785718850929,1873.17,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785722456275,1866.09,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785726053456,1863.2,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785729650032,1856.06,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1785733252206,1853.99,,,,,,"ADX 19.8 is below 20.0 — market looks flat/choppy, sitting out."
1785736910236,1858.88,,,,,,"ADX 19.4 is below 20.0 — market looks flat/choppy, sitting out."
1785740453736,1848.45,,,,,,"ADX 19.7 is below 20.0 — market looks flat/choppy, sitting out."
1785744060617,1843.0,short,1851.5985,1870.0238571428572,1820.77,1.6731561706499243,
1785747655475,1839.58,short,1848.0739999999998,1866.2754285714284,1820.77,1.500102032807466,
1785751255331,1851.56,,,,,,"Risk:reward is 1.03, below the 1.5 threshold — sitting out this hour."
1785754852662,1845.54,,,,,,"Risk:reward is 0.70, below the 1.5 threshold — sitting out this hour."
1785758455609,1838.86,short,1847.7005,1866.6444285714285,1819.284607142857,1.499999999999994,
1785762048937,1842.71,,,,,,"Risk:reward is 0.48, below the 1.5 threshold — sitting out this hour."
1785765648666,1858.34,,,,,,"Risk:reward is 1.28, below the 1.5 threshold — sitting out this hour."
1785769248761,1872.79,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785772849520,1862.61,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785776456368,1865.3,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785780051395,1867.88,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785783649208,1867.93,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785787256020,1869.0,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785790856784,1868.0,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785794456709,1862.8,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785798045996,1859.41,,,,,,"ADX 17.7 is below 20.0 — market looks flat/choppy, sitting out."
1785801653627,1859.77,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785805252991,1850.32,,,,,,"ADX 17.4 is below 20.0 — market looks flat/choppy, sitting out."
1785808853505,1866.59,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785812450190,1865.22,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785816049727,1863.4,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785819646403,1867.06,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785823248154,1863.91,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785826848917,1856.55,,,,,,"ADX 13.6 is below 20.0 — market looks flat/choppy, sitting out."
1785830458328,1862.95,,,,,,"ADX 13.7 is below 20.0 — market looks flat/choppy, sitting out."
1785834059465,1857.09,,,,,,"ADX 13.5 is below 20.0 — market looks flat/choppy, sitting out."
1785837649501,1858.15,,,,,,"ADX 13.7 is below 20.0 — market looks flat/choppy, sitting out."
1785841257000,1865.89,,,,,,"ADX 13.2 is below 20.0 — market looks flat/choppy, sitting out."
1785844853964,1871.77,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785848452343,1874.08,,,,,,"ADX 13.5 is below 20.0 — market looks flat/choppy, sitting out."
1785852050918,1860.99,,,,,,"ADX 12.9 is below 20.0 — market looks flat/choppy, sitting out."
1785855656801,1871.94,,,,,,"ADX 12.3 is below 20.0 — market looks flat/choppy, sitting out."
1785859256493,1871.99,,,,,,"ADX 12.0 is below 20.0 — market looks flat/choppy, sitting out."
1785862859959,1868.86,,,,,,"ADX 11.7 is below 20.0 — market looks flat/choppy, sitting out."
1785866448699,1868.73,,,,,,"ADX 11.9 is below 20.0 — market looks flat/choppy, sitting out."
1785870050895,1874.3,,,,,,"ADX 12.4 is below 20.0 — market looks flat/choppy, sitting out."
1785873770291,1874.08,,,,,,"ADX 12.9 is below 20.0 — market looks flat/choppy, sitting out."
1785877380868,1875.5,,,,,,"ADX 12.3 is below 20.0 — market looks flat/choppy, sitting out."
1785880987238,1871.13,,,,,,"ADX 11.7 is below 20.0 — market looks flat/choppy, sitting out."
1785884444622,1874.76,,,,,,"ADX 11.0 is below 20.0 — market looks flat/choppy, sitting out."
1785888061181,1868.76,,,,,,"ADX 10.6 is below 20.0 — market looks flat/choppy, sitting out."
1785891654845,1863.2,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785895252530,1872.44,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785898858277,1873.49,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785902451090,1867.07,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785906051487,1866.52,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785909785536,1872.48,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785913256312,1869.1,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785916855422,1872.12,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785920446888,1868.76,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785924051018,1870.76,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785927657473,1867.49,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785931252711,1868.07,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785934850188,1875.01,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785938453262,1877.84,,,,,,"ADX 8.9 is below 20.0 — market looks flat/choppy, sitting out."
1785942049419,1874.8,,,,,,"ADX 8.3 is below 20.0 — market looks flat/choppy, sitting out."
1785945649043,1872.81,,,,,,"ADX 7.7 is below 20.0 — market looks flat/choppy, sitting out."
1785949250680,1894.89,,,,,,"ADX 8.7 is below 20.0 — market looks flat/choppy, sitting out."
1785952848466,1916.13,,,,,,"ADX 11.1 is below 20.0 — market looks flat/choppy, sitting out."
1785956446008,1917.23,,,,,,"ADX 13.7 is below 20.0 — market looks flat/choppy, sitting out."
1785960057451,1916.08,,,,,,"ADX 16.2 is below 20.0 — market looks flat/choppy, sitting out."
1785963645156,1916.31,,,,,,"ADX 18.6 is below 20.0 — market looks flat/choppy, sitting out."
1785967247014,1908.03,,,,,,"ADX 19.7 is below 20.0 — market looks flat/choppy, sitting out."
1785970848680,1906.1,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785974454071,1907.99,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785978048088,1909.58,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785981654250,1906.15,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785985247886,1898.5,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1785988847083,1898.13,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785992454081,1906.85,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785996049311,1913.45,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1785999649946,1912.66,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786003249695,1908.54,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786006853748,1915.33,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786010449094,1907.01,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786014047380,1901.98,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786017647590,1906.91,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786021251730,1898.23,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786024848494,1906.49,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786028448056,1914.0,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786057617577,1904.16,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786060854673,1903.35,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786064455148,1903.06,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786068050195,1902.61,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786071651532,1902.0,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786075255253,1896.78,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786078857126,1896.65,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786082452372,1900.7,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786086049781,1903.69,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786089650448,1901.61,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786093250952,1909.75,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786096850367,1912.48,,,,,,"ADX 12.8 is below 20.0 — market looks flat/choppy, sitting out."
1786100448352,1911.93,,,,,,"ADX 13.6 is below 20.0 — market looks flat/choppy, sitting out."
1786104048452,1915.58,,,,,,"ADX 15.1 is below 20.0 — market looks flat/choppy, sitting out."
1786107652945,1931.15,,,,,,"ADX 18.2 is below 20.0 — market looks flat/choppy, sitting out."
1786111250609,1922.61,,,,,,"Risk:reward is 1.25, below the 1.5 threshold — sitting out this hour."
1786114861356,1912.8,,,,,,"Risk:reward is 0.80, below the 1.5 threshold — sitting out this hour."
1786118462611,1917.14,,,,,,"Risk:reward is 0.55, below the 1.5 threshold — sitting out this hour."
